date,workout_name,exercise,set_type,set_num,weight_lb,reps,seconds,rpe_actual
2025-03-19,3 X 5  (barbell + cable),Farmer’s Carry,working,2,180.0,1,0,
2025-03-19,3 X 5  (barbell + cable),Farmer’s Carry,working,3,180.0,1,0,
2025-03-19,3 X 5  (barbell + cable),Power Clean,working,1,155.0,3,0,
2025-03-19,3 X 5  (barbell + cable),Power Clean,working,2,155.0,3,0,
2025-03-19,3 X 5  (barbell + cable),Power Clean,working,3,155.0,3,0,
2025-03-19,3 X 5  (barbell + cable),Bent Over Row (Barbell),working,1,245.0,3,0,
2025-03-19,3 X 5  (barbell + cable),Bent Over Row (Barbell),working,2,245.0,3,0,
2025-03-19,3 X 5  (barbell + cable),Bent Over Row (Barbell),working,3,245.0,3,0,
2025-03-19,3 X 5  (barbell + cable),Deadlift (Barbell),working,1,325.0,3,0,
2025-03-19,3 X 5  (barbell + cable),Deadlift (Barbell),working,2,325.0,3,0,
2025-03-19,3 X 5  (barbell + cable),Deadlift (Barbell),working,3,325.0,3,0,
2025-03-21,3 X 5  (barbell + cable),Cable Crossover,working,1,115.0,5,0,
2025-03-21,3 X 5  (barbell + cable),Cable Crossover,working,2,115.0,5,0,
2025-03-21,3 X 5  (barbell + cable),Cable Crossover,working,3,115.0,5,0,
2025-03-21,3 X 5  (barbell + cable),Front Raise (Cable),working,1,42.5,3,0,
2025-03-21,3 X 5  (barbell + cable),Front Raise (Cable),working,2,42.5,3,0,
2025-03-21,3 X 5  (barbell + cable),Front Raise (Cable),working,3,42.5,3,0,
2025-03-21,3 X 5  (barbell + cable),Farmer’s Carry,working,1,180.0,1,0,
2025-03-21,3 X 5  (barbell + cable),Farmer’s Carry,working,2,180.0,1,0,
2025-03-21,3 X 5  (barbell + cable),Farmer’s Carry,working,3,180.0,1,0,
2025-03-21,3 X 5  (barbell + cable),Power Clean,working,1,155.0,3,0,
2025-03-21,3 X 5  (barbell + cable),Power Clean,working,2,155.0,3,0,
2025-03-21,3 X 5  (barbell + cable),Power Clean,working,3,155.0,3,0,
2025-03-21,3 X 5  (barbell + cable),Bent Over Row (Barbell),working,1,245.0,3,0,
2025-03-21,3 X 5  (barbell + cable),Bent Over Row (Barbell),working,2,245.0,3,0,
2025-03-21,3 X 5  (barbell + cable),Bent Over Row (Barbell),working,3,245.0,3,0,
2025-03-21,3 X 5  (barbell + cable),Deadlift (Barbell),working,1,325.0,3,0,
2025-03-21,3 X 5  (barbell + cable),Deadlift (Barbell),working,2,325.0,3,0,
2025-03-21,3 X 5  (barbell + cable),Deadlift (Barbell),working,3,325.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Cable Crossover,working,1,125.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Cable Crossover,working,2,125.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Cable Crossover,working,3,125.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Front Raise (Cable),working,1,42.5,4,0,
2025-03-24,3 X 5  (barbell + cable),Front Raise (Cable),working,2,42.5,4,0,
2025-03-24,3 X 5  (barbell + cable),Front Raise (Cable),working,3,42.5,4,0,
2025-03-24,3 X 5  (barbell + cable),Farmer’s Carry,working,1,180.0,1,0,
2025-03-24,3 X 5  (barbell + cable),Farmer’s Carry,working,2,180.0,1,0,
2025-03-24,3 X 5  (barbell + cable),Farmer’s Carry,working,3,180.0,1,0,
2025-03-24,3 X 5  (barbell + cable),Power Clean,working,1,160.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Power Clean,working,2,160.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Power Clean,working,3,155.0,4,0,
2025-03-24,3 X 5  (barbell + cable),Bent Over Row (Barbell),working,1,250.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Bent Over Row (Barbell),working,2,250.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Bent Over Row (Barbell),working,3,250.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Deadlift (Barbell),working,1,330.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Deadlift (Barbell),working,2,330.0,3,0,
2025-03-24,3 X 5  (barbell + cable),Deadlift (Barbell),working,3,330.0,3,0,
2025-03-26,3 X 5 Express,Deadlift (Barbell),working,1,330.0,3,0,
2025-03-26,3 X 5 Express,Deadlift (Barbell),working,2,330.0,3,0,
2025-03-26,3 X 5 Express,Deadlift (Barbell),working,3,330.0,3,0,
2025-03-26,3 X 5 Express,Deadlift (Barbell),working,4,330.0,3,0,
2025-03-26,3 X 5 Express,Deadlift (Barbell),working,5,330.0,3,0,
2025-03-26,3 X 5 Express,Pull Up,working,1,0.0,4,0,
2025-03-26,3 X 5 Express,Pull Up,working,2,0.0,4,0,
2025-03-26,3 X 5 Express,Pull Up,working,3,0.0,4,0,
2025-03-26,3 X 5 Express,Pull Up,working,4,0.0,4,0,
2025-03-26,3 X 5 Express,Pull Up,working,5,0.0,4,0,
2025-03-26,3 X 5 Express,Chest Dip,working,1,0.0,4,0,
2025-03-26,3 X 5 Express,Chest Dip,working,2,0.0,4,0,
2025-03-26,3 X 5 Express,Chest Dip,working,3,0.0,4,0,
2025-03-26,3 X 5 Express,Chest Dip,working,4,0.0,4,0,
2025-03-26,3 X 5 Express,Chest Dip,working,5,0.0,4,0,
2025-03-28,3 X 5 Express,Deadlift (Barbell),working,1,330.0,3,0,
2025-03-28,3 X 5 Express,Deadlift (Barbell),working,2,330.0,3,0,
2025-03-28,3 X 5 Express,Deadlift (Barbell),working,3,330.0,3,0,
2025-03-28,3 X 5 Express,Deadlift (Barbell),working,4,330.0,3,0,
2025-03-28,3 X 5 Express,Deadlift (Barbell),working,5,330.0,3,0,
2025-03-28,3 X 5 Express,Pull Up,working,1,0.0,4,0,
2025-03-28,3 X 5 Express,Pull Up,working,2,0.0,4,0,
2025-03-28,3 X 5 Express,Pull Up,working,3,0.0,4,0,
2025-03-28,3 X 5 Express,Pull Up,working,4,0.0,4,0,
2025-03-28,3 X 5 Express,Pull Up,working,5,0.0,5,0,
2025-03-28,3 X 5 Express,Chest Dip,working,1,0.0,5,0,
2025-03-28,3 X 5 Express,Chest Dip,working,2,0.0,4,0,
2025-03-28,3 X 5 Express,Chest Dip,working,3,0.0,5,0,
2025-03-28,3 X 5 Express,Chest Dip,working,4,0.0,5,0,
2025-03-28,3 X 5 Express,Chest Dip,working,5,0.0,4,0,
2025-03-31,3 X 5 Express,Deadlift (Barbell),working,1,335.0,3,0,
2025-03-31,3 X 5 Express,Deadlift (Barbell),working,2,335.0,3,0,
2025-03-31,3 X 5 Express,Deadlift (Barbell),working,3,335.0,3,0,
2025-03-31,3 X 5 Express,Deadlift (Barbell),working,4,335.0,3,0,
2025-03-31,3 X 5 Express,Deadlift (Barbell),working,5,335.0,3,0,
2025-03-31,3 X 5 Express,Pull Up,working,1,0.0,5,0,
2025-03-31,3 X 5 Express,Pull Up,working,2,0.0,5,0,
2025-03-31,3 X 5 Express,Pull Up,working,3,0.0,5,0,
2025-03-31,3 X 5 Express,Pull Up,working,4,0.0,5,0,
2025-03-31,3 X 5 Express,Pull Up,working,5,0.0,5,0,
2025-03-31,3 X 5 Express,Chest Dip,working,1,0.0,5,0,
2025-03-31,3 X 5 Express,Chest Dip,working,2,0.0,5,0,
2025-03-31,3 X 5 Express,Chest Dip,working,3,0.0,5,0,
2025-03-31,3 X 5 Express,Chest Dip,working,4,0.0,4,0,
2025-03-31,3 X 5 Express,Chest Dip,working,5,0.0,5,0,
2025-04-02,3 X 5 Express,Deadlift (Barbell),working,1,335.0,3,0,
2025-04-02,3 X 5 Express,Deadlift (Barbell),working,2,335.0,3,0,
2025-04-02,3 X 5 Express,Deadlift (Barbell),working,3,335.0,3,0,
2025-04-02,3 X 5 Express,Deadlift (Barbell),working,4,335.0,3,0,
2025-04-02,3 X 5 Express,Deadlift (Barbell),working,5,335.0,3,0,
2025-04-02,3 X 5 Express,Pull Up,working,1,0.0,5,0,
2025-04-02,3 X 5 Express,Pull Up,working,2,0.0,5,0,
2025-04-02,3 X 5 Express,Pull Up,working,3,0.0,5,0,
2025-04-02,3 X 5 Express,Pull Up,working,4,0.0,5,0,
2025-04-02,3 X 5 Express,Pull Up,working,5,0.0,5,0,
2025-04-02,3 X 5 Express,Chest Dip,working,1,0.0,5,0,
2025-04-02,3 X 5 Express,Chest Dip,working,2,0.0,5,0,
2025-04-02,3 X 5 Express,Chest Dip,working,3,0.0,5,0,
2025-04-02,3 X 5 Express,Chest Dip,working,4,0.0,5,0,
2025-04-02,3 X 5 Express,Chest Dip,working,5,0.0,5,0,
2025-04-07,3 X 5 Express,Deadlift (Barbell),working,1,340.0,3,0,
2025-04-07,3 X 5 Express,Deadlift (Barbell),working,2,340.0,3,0,
2025-04-07,3 X 5 Express,Deadlift (Barbell),working,3,340.0,3,0,
2025-04-07,3 X 5 Express,Deadlift (Barbell),working,4,340.0,3,0,
2025-04-07,3 X 5 Express,Deadlift (Barbell),working,5,340.0,3,0,
2025-04-07,3 X 5 Express,Pull Up,working,1,9.0,3,0,
2025-04-07,3 X 5 Express,Pull Up,working,2,9.0,3,0,
2025-04-07,3 X 5 Express,Pull Up,working,3,9.0,3,0,
2025-04-07,3 X 5 Express,Pull Up,working,4,9.0,3,0,
2025-04-07,3 X 5 Express,Pull Up,working,5,9.0,3,0,
2025-04-07,3 X 5 Express,Chest Dip,working,1,9.0,3,0,
2025-04-07,3 X 5 Express,Chest Dip,working,2,9.0,3,0,
2025-04-07,3 X 5 Express,Chest Dip,working,3,9.0,3,0,
2025-04-07,3 X 5 Express,Chest Dip,working,4,9.0,3,0,
2025-04-07,3 X 5 Express,Chest Dip,working,5,9.0,3,0,
2025-04-09,3 X 5 Express,Deadlift (Barbell),working,1,340.0,3,0,
2025-04-09,3 X 5 Express,Deadlift (Barbell),working,2,340.0,3,0,
2025-04-09,3 X 5 Express,Deadlift (Barbell),working,3,340.0,3,0,
2025-04-09,3 X 5 Express,Deadlift (Barbell),working,4,340.0,3,0,
2025-04-09,3 X 5 Express,Deadlift (Barbell),working,5,340.0,3,0,
2025-04-09,3 X 5 Express,Pull Up,working,1,9.0,3,0,
2025-04-09,3 X 5 Express,Pull Up,working,2,9.0,3,0,
2025-04-09,3 X 5 Express,Pull Up,working,3,9.0,3,0,
2025-04-09,3 X 5 Express,Pull Up,working,4,9.0,3,0,
2025-04-09,3 X 5 Express,Pull Up,working,5,9.0,3,0,
2025-04-09,3 X 5 Express,Chest Dip,working,1,9.0,3,0,
2025-04-09,3 X 5 Express,Chest Dip,working,2,9.0,3,0,
2025-04-09,3 X 5 Express,Chest Dip,working,3,9.0,3,0,
2025-04-09,3 X 5 Express,Chest Dip,working,4,9.0,3,0,
2025-04-09,3 X 5 Express,Chest Dip,working,5,9.0,3,0,
2025-04-11,3 X 5 Express,Deadlift (Barbell),working,1,340.0,3,0,
2025-04-11,3 X 5 Express,Deadlift (Barbell),working,2,340.0,3,0,
2025-04-11,3 X 5 Express,Deadlift (Barbell),working,3,340.0,3,0,
2025-04-11,3 X 5 Express,Deadlift (Barbell),working,4,340.0,3,0,
2025-04-11,3 X 5 Express,Deadlift (Barbell),working,5,340.0,3,0,
2025-04-11,3 X 5 Express,Pull Up,working,1,9.0,3,0,
2025-04-11,3 X 5 Express,Pull Up,working,2,9.0,3,0,
2025-04-11,3 X 5 Express,Pull Up,working,3,9.0,3,0,
2025-04-11,3 X 5 Express,Pull Up,working,4,9.0,3,0,
2025-04-11,3 X 5 Express,Pull Up,working,5,9.0,3,0,
2025-04-11,3 X 5 Express,Chest Dip,working,1,9.0,3,0,
2025-04-11,3 X 5 Express,Chest Dip,working,2,9.0,3,0,
2025-04-11,3 X 5 Express,Chest Dip,working,3,9.0,3,0,
2025-04-11,3 X 5 Express,Chest Dip,working,4,9.0,3,0,
2025-04-11,3 X 5 Express,Chest Dip,working,5,9.0,4,0,
2025-04-14,3 X 5 Express,Deadlift (Barbell),working,1,349.0,3,0,
2025-04-14,3 X 5 Express,Deadlift (Barbell),working,2,349.0,3,0,
2025-04-14,3 X 5 Express,Deadlift (Barbell),working,3,349.0,3,0,
2025-04-14,3 X 5 Express,Deadlift (Barbell),working,4,349.0,3,0,
2025-04-14,3 X 5 Express,Deadlift (Barbell),working,5,349.0,3,0,
2025-04-14,3 X 5 Express,Pull Up,working,1,13.0,3,0,
2025-04-14,3 X 5 Express,Pull Up,working,2,13.0,3,0,
2025-04-14,3 X 5 Express,Pull Up,working,3,13.0,3,0,
2025-04-14,3 X 5 Express,Pull Up,working,4,13.0,3,0,
2025-04-14,3 X 5 Express,Pull Up,working,5,13.0,3,0,
2025-04-14,3 X 5 Express,Chest Dip,working,1,13.0,3,0,
2025-04-14,3 X 5 Express,Chest Dip,working,2,13.0,3,0,
2025-04-14,3 X 5 Express,Chest Dip,working,3,13.0,3,0,
2025-04-14,3 X 5 Express,Chest Dip,working,4,13.0,3,0,
2025-04-14,3 X 5 Express,Chest Dip,working,5,13.0,4,0,
2025-04-23,3 X 5 Express,Deadlift (Barbell),working,1,349.0,3,0,
2025-04-23,3 X 5 Express,Deadlift (Barbell),working,2,349.0,3,0,
2025-04-23,3 X 5 Express,Deadlift (Barbell),working,3,349.0,3,0,
2025-04-23,3 X 5 Express,Deadlift (Barbell),working,4,349.0,3,0,
2025-04-23,3 X 5 Express,Deadlift (Barbell),working,5,349.0,3,0,
2025-04-23,3 X 5 Express,Pull Up,working,1,13.0,3,0,
2025-04-23,3 X 5 Express,Pull Up,working,2,13.0,3,0,
2025-04-23,3 X 5 Express,Pull Up,working,3,13.0,4,0,
2025-04-23,3 X 5 Express,Pull Up,working,4,13.0,4,0,
2025-04-23,3 X 5 Express,Pull Up,working,5,13.0,4,0,
2025-04-23,3 X 5 Express,Chest Dip,working,1,13.0,3,0,
2025-04-23,3 X 5 Express,Chest Dip,working,2,13.0,4,0,
2025-04-23,3 X 5 Express,Chest Dip,working,3,13.0,4,0,
2025-04-23,3 X 5 Express,Chest Dip,working,4,13.0,4,0,
2025-04-23,3 X 5 Express,Chest Dip,working,5,13.0,5,0,
2025-04-25,3 X 5 Express,Deadlift (Barbell),working,1,349.0,3,0,
2025-04-25,3 X 5 Express,Deadlift (Barbell),working,2,349.0,3,0,
2025-04-25,3 X 5 Express,Deadlift (Barbell),working,3,349.0,3,0,
2025-04-25,3 X 5 Express,Deadlift (Barbell),working,4,349.0,3,0,
2025-04-25,3 X 5 Express,Deadlift (Barbell),working,5,349.0,3,0,
2025-04-25,3 X 5 Express,Pull Up,working,1,13.0,3,0,
2025-04-25,3 X 5 Express,Pull Up,working,2,13.0,3,0,
2025-04-25,3 X 5 Express,Pull Up,working,3,13.0,3,0,
2025-04-25,3 X 5 Express,Pull Up,working,4,13.0,3,0,
2025-04-25,3 X 5 Express,Pull Up,working,5,13.0,4,0,
2025-04-25,3 X 5 Express,Chest Dip,working,1,13.0,4,0,
2025-04-25,3 X 5 Express,Chest Dip,working,2,13.0,4,0,
2025-04-25,3 X 5 Express,Chest Dip,working,3,13.0,5,0,
2025-04-25,3 X 5 Express,Chest Dip,working,4,13.0,5,0,
2025-04-25,3 X 5 Express,Chest Dip,working,5,13.0,5,0,
2025-04-30,3 X 5 Express V2,Front Squat (Barbell),working,1,115.0,5,0,
2025-04-30,3 X 5 Express V2,Front Squat (Barbell),working,2,135.0,3,0,
2025-04-30,3 X 5 Express V2,Front Squat (Barbell),working,3,135.0,3,0,
2025-04-30,3 X 5 Express V2,Front Squat (Barbell),working,4,135.0,3,0,
2025-04-30,3 X 5 Express V2,Front Squat (Barbell),working,5,135.0,3,0,
2025-04-30,3 X 5 Express V2,Pull Up,working,1,18.0,3,0,
2025-04-30,3 X 5 Express V2,Pull Up,working,2,18.0,3,0,
2025-04-30,3 X 5 Express V2,Pull Up,working,3,18.0,3,0,
2025-04-30,3 X 5 Express V2,Pull Up,working,4,18.0,3,0,
2025-04-30,3 X 5 Express V2,Pull Up,working,5,18.0,4,0,
2025-04-30,3 X 5 Express V2,Chest Dip,working,1,18.0,3,0,
2025-04-30,3 X 5 Express V2,Chest Dip,working,2,18.0,3,0,
2025-04-30,3 X 5 Express V2,Chest Dip,working,3,18.0,3,0,
2025-04-30,3 X 5 Express V2,Chest Dip,working,4,18.0,3,0,
2025-04-30,3 X 5 Express V2,Chest Dip,working,5,18.0,4,0,
2025-05-02,3 X 5 Express 2,Front Squat (Barbell),working,1,135.0,3,0,
2025-05-02,3 X 5 Express 2,Front Squat (Barbell),working,2,135.0,3,0,
2025-05-02,3 X 5 Express 2,Front Squat (Barbell),working,3,135.0,3,0,
2025-05-02,3 X 5 Express 2,Front Squat (Barbell),working,4,135.0,3,0,
2025-05-02,3 X 5 Express 2,Front Squat (Barbell),working,5,135.0,3,0,
2025-05-02,3 X 5 Express 2,Pull Up,working,1,18.0,3,0,
2025-05-02,3 X 5 Express 2,Pull Up,working,2,18.0,3,0,
2025-05-02,3 X 5 Express 2,Pull Up,working,3,18.0,4,0,
2025-05-02,3 X 5 Express 2,Pull Up,working,4,18.0,4,0,
2025-05-02,3 X 5 Express 2,Pull Up,working,5,18.0,4,0,
2025-05-02,3 X 5 Express 2,Chest Dip,working,1,18.0,3,0,
2025-05-02,3 X 5 Express 2,Chest Dip,working,2,18.0,3,0,
2025-05-02,3 X 5 Express 2,Chest Dip,working,3,18.0,4,0,
2025-05-02,3 X 5 Express 2,Chest Dip,working,4,18.0,4,0,
2025-05-02,3 X 5 Express 2,Chest Dip,working,5,18.0,4,0,
2025-05-05,3 X 5 Express 2,Front Squat (Barbell),working,1,140.0,3,0,
2025-05-05,3 X 5 Express 2,Front Squat (Barbell),working,2,140.0,4,0,
2025-05-05,3 X 5 Express 2,Front Squat (Barbell),working,3,140.0,4,0,
2025-05-05,3 X 5 Express 2,Front Squat (Barbell),working,4,140.0,4,0,
2025-05-05,3 X 5 Express 2,Front Squat (Barbell),working,5,140.0,4,0,
2025-05-05,3 X 5 Express 2,Pull Up,working,1,26.0,3,0,
2025-05-05,3 X 5 Express 2,Pull Up,working,2,26.0,3,0,
2025-05-05,3 X 5 Express 2,Pull Up,working,3,26.0,3,0,
2025-05-05,3 X 5 Express 2,Pull Up,working,4,26.0,3,0,
2025-05-05,3 X 5 Express 2,Pull Up,working,5,26.0,3,0,
2025-05-05,3 X 5 Express 2,Chest Dip,working,1,26.0,3,0,
2025-05-05,3 X 5 Express 2,Chest Dip,working,2,26.0,3,0,
2025-05-05,3 X 5 Express 2,Chest Dip,working,3,26.0,3,0,
2025-05-05,3 X 5 Express 2,Chest Dip,working,4,26.0,3,0,
2025-05-05,3 X 5 Express 2,Chest Dip,working,5,26.0,3,0,
2025-05-07,3 X 5 Express 2,Front Squat (Barbell),working,1,140.0,3,0,
2025-05-07,3 X 5 Express 2,Front Squat (Barbell),working,2,140.0,4,0,
2025-05-07,3 X 5 Express 2,Front Squat (Barbell),working,3,140.0,4,0,
2025-05-07,3 X 5 Express 2,Front Squat (Barbell),working,4,140.0,4,0,
2025-05-07,3 X 5 Express 2,Front Squat (Barbell),working,5,140.0,4,0,
2025-05-07,3 X 5 Express 2,Pull Up,working,1,26.0,3,0,
2025-05-07,3 X 5 Express 2,Pull Up,working,2,26.0,3,0,
2025-05-07,3 X 5 Express 2,Pull Up,working,3,26.0,4,0,
2025-05-07,3 X 5 Express 2,Pull Up,working,4,26.0,4,0,
2025-05-07,3 X 5 Express 2,Pull Up,working,5,26.0,4,0,
2025-05-07,3 X 5 Express 2,Chest Dip,working,1,26.0,3,0,
2025-05-07,3 X 5 Express 2,Chest Dip,working,2,26.0,4,0,
2025-05-07,3 X 5 Express 2,Chest Dip,working,3,26.0,4,0,
2025-05-07,3 X 5 Express 2,Chest Dip,working,4,26.0,4,0,
2025-05-07,3 X 5 Express 2,Chest Dip,working,5,26.0,4,0,
2025-05-09,3 X 5 Express 2,Front Squat (Barbell),working,1,140.0,5,0,
2025-05-09,3 X 5 Express 2,Front Squat (Barbell),working,2,140.0,5,0,
2025-05-09,3 X 5 Express 2,Front Squat (Barbell),working,3,140.0,5,0,
2025-05-09,3 X 5 Express 2,Front Squat (Barbell),working,4,140.0,5,0,
2025-05-09,3 X 5 Express 2,Front Squat (Barbell),working,5,140.0,5,0,
2025-05-09,3 X 5 Express 2,Pull Up,working,1,26.0,4,0,
2025-05-09,3 X 5 Express 2,Pull Up,working,2,26.0,5,0,
2025-05-09,3 X 5 Express 2,Pull Up,working,3,26.0,5,0,
2025-05-09,3 X 5 Express 2,Pull Up,working,4,26.0,5,0,
2025-05-09,3 X 5 Express 2,Pull Up,working,5,26.0,5,0,
2025-05-09,3 X 5 Express 2,Chest Dip,working,1,26.0,4,0,
2025-05-09,3 X 5 Express 2,Chest Dip,working,2,26.0,5,0,
2025-05-09,3 X 5 Express 2,Chest Dip,working,3,26.0,5,0,
2025-05-09,3 X 5 Express 2,Chest Dip,working,4,26.0,5,0,
2025-05-09,3 X 5 Express 2,Chest Dip,working,5,26.0,5,0,
2025-05-12,3 X 5 Express 2,Front Squat (Barbell),working,1,145.0,3,0,
2025-05-12,3 X 5 Express 2,Front Squat (Barbell),working,2,145.0,3,0,
2025-05-12,3 X 5 Express 2,Front Squat (Barbell),working,3,145.0,3,0,
2025-05-12,3 X 5 Express 2,Front Squat (Barbell),working,4,145.0,3,0,
2025-05-12,3 X 5 Express 2,Front Squat (Barbell),working,5,145.0,3,0,
2025-05-12,3 X 5 Express 2,Pull Up,working,1,29.5,3,0,
2025-05-12,3 X 5 Express 2,Pull Up,working,2,29.5,3,0,
2025-05-12,3 X 5 Express 2,Pull Up,working,3,29.5,3,0,
2025-05-12,3 X 5 Express 2,Pull Up,working,4,29.5,3,0,
2025-05-12,3 X 5 Express 2,Pull Up,working,5,29.5,3,0,
2025-05-12,3 X 5 Express 2,Chest Dip,working,1,29.5,3,0,
2025-05-12,3 X 5 Express 2,Chest Dip,working,2,29.5,3,0,
2025-05-12,3 X 5 Express 2,Chest Dip,working,3,29.5,3,0,
2025-05-12,3 X 5 Express 2,Chest Dip,working,4,29.5,3,0,
2025-05-12,3 X 5 Express 2,Chest Dip,working,5,29.5,3,0,
2025-05-14,3 X 5 Express 2,Front Squat (Barbell),working,1,145.0,3,0,
2025-05-14,3 X 5 Express 2,Front Squat (Barbell),working,2,145.0,3,0,
2025-05-14,3 X 5 Express 2,Front Squat (Barbell),working,3,145.0,3,0,
2025-05-14,3 X 5 Express 2,Front Squat (Barbell),working,4,145.0,4,0,
2025-05-14,3 X 5 Express 2,Front Squat (Barbell),working,5,145.0,4,0,
2025-05-14,3 X 5 Express 2,Pull Up,working,1,29.5,3,0,
2025-05-14,3 X 5 Express 2,Pull Up,working,2,29.5,4,0,
2025-05-14,3 X 5 Express 2,Pull Up,working,3,29.5,4,0,
2025-05-14,3 X 5 Express 2,Pull Up,working,4,29.5,4,0,
2025-05-14,3 X 5 Express 2,Pull Up,working,5,29.5,4,0,
2025-05-14,3 X 5 Express 2,Chest Dip,working,1,29.5,3,0,
2025-05-14,3 X 5 Express 2,Chest Dip,working,2,29.5,4,0,
2025-05-14,3 X 5 Express 2,Chest Dip,working,3,29.5,4,0,
2025-05-14,3 X 5 Express 2,Chest Dip,working,4,29.5,4,0,
2025-05-14,3 X 5 Express 2,Chest Dip,working,5,29.5,4,0,
2025-05-16,3 X 5 Express 2,Front Squat (Barbell),working,1,145.0,3,0,
2025-05-16,3 X 5 Express 2,Front Squat (Barbell),working,2,145.0,3,0,
2025-05-16,3 X 5 Express 2,Front Squat (Barbell),working,3,145.0,3,0,
2025-05-16,3 X 5 Express 2,Front Squat (Barbell),working,4,145.0,3,0,
2025-05-16,3 X 5 Express 2,Front Squat (Barbell),working,5,145.0,3,0,
2025-05-16,3 X 5 Express 2,Pull Up,working,1,29.5,4,0,
2025-05-16,3 X 5 Express 2,Pull Up,working,2,29.5,5,0,
2025-05-16,3 X 5 Express 2,Pull Up,working,3,29.5,5,0,
2025-05-16,3 X 5 Express 2,Pull Up,working,4,29.5,5,0,
2025-05-16,3 X 5 Express 2,Pull Up,working,5,29.5,5,0,
2025-05-16,3 X 5 Express 2,Chest Dip,working,1,29.5,4,0,
2025-05-16,3 X 5 Express 2,Chest Dip,working,2,29.5,5,0,
2025-05-16,3 X 5 Express 2,Chest Dip,working,3,29.5,5,0,
2025-05-16,3 X 5 Express 2,Chest Dip,working,4,29.5,5,0,
2025-05-16,3 X 5 Express 2,Chest Dip,working,5,29.5,5,0,
2025-05-19,3 X 5 Express 2,Front Squat (Barbell),working,1,150.0,3,0,
2025-05-19,3 X 5 Express 2,Front Squat (Barbell),working,2,150.0,3,0,
2025-05-19,3 X 5 Express 2,Front Squat (Barbell),working,3,150.0,3,0,
2025-05-19,3 X 5 Express 2,Front Squat (Barbell),working,4,150.0,3,0,
2025-05-19,3 X 5 Express 2,Front Squat (Barbell),working,5,150.0,3,0,
2025-05-19,3 X 5 Express 2,Pull Up,working,1,32.0,3,0,
2025-05-19,3 X 5 Express 2,Pull Up,working,2,32.0,3,0,
2025-05-19,3 X 5 Express 2,Pull Up,working,3,32.0,3,0,
2025-05-19,3 X 5 Express 2,Pull Up,working,4,32.0,3,0,
2025-05-19,3 X 5 Express 2,Pull Up,working,5,32.0,3,0,
2025-05-19,3 X 5 Express 2,Chest Dip,working,1,32.0,3,0,
2025-05-19,3 X 5 Express 2,Chest Dip,working,2,32.0,3,0,
2025-05-19,3 X 5 Express 2,Chest Dip,working,3,32.0,3,0,
2025-05-19,3 X 5 Express 2,Chest Dip,working,4,32.0,3,0,
2025-05-19,3 X 5 Express 2,Chest Dip,working,5,32.0,3,0,
2025-05-21,3 X 5 Express 2,Front Squat (Barbell),working,1,150.0,3,0,
2025-05-21,3 X 5 Express 2,Front Squat (Barbell),working,2,150.0,3,0,
2025-05-21,3 X 5 Express 2,Front Squat (Barbell),working,3,150.0,3,0,
2025-05-21,3 X 5 Express 2,Front Squat (Barbell),working,4,150.0,3,0,
2025-05-21,3 X 5 Express 2,Front Squat (Barbell),working,5,150.0,4,0,
2025-05-21,3 X 5 Express 2,Pull Up,working,1,32.0,4,0,
2025-05-21,3 X 5 Express 2,Pull Up,working,2,32.0,4,0,
2025-05-21,3 X 5 Express 2,Pull Up,working,3,32.0,4,0,
2025-05-21,3 X 5 Express 2,Pull Up,working,4,32.0,4,0,
2025-05-21,3 X 5 Express 2,Pull Up,working,5,32.0,4,0,
2025-05-21,3 X 5 Express 2,Chest Dip,working,1,32.0,4,0,
2025-05-21,3 X 5 Express 2,Chest Dip,working,2,32.0,4,0,
2025-05-21,3 X 5 Express 2,Chest Dip,working,3,32.0,4,0,
2025-05-21,3 X 5 Express 2,Chest Dip,working,4,32.0,4,0,
2025-05-21,3 X 5 Express 2,Chest Dip,working,5,32.0,4,0,
